post_id,comment_id,comment_text,pos,neg,neu,compound,polarity
B1,23847,lmao he knows we are thinking bout him and our highlight of the superbowl  😂  🩷  ⭐ ️ 🙌,0.316,0.059,0.625,0.8481,strongly positive
B1,23849,kim the business guru.  ❤ ️,0.412,0.0,0.588,0.6369,strongly positive
B1,23850,usher look GD  😍  🔥,0.492,0.0,0.508,0.7003,strongly positive
B1,23851,hermoso  🥰  🥰,0.676,0.0,0.324,0.9393,strongly positive
B1,23852,lord have mercy 🥵,0.61,0.0,0.39,0.5719,strongly positive
B1,23854,let me shut up because if I say what I'm thinking instagram would ban me for life 😂  😂  😂  this brotha is fine and I will leave it at that! 😂,0.259,0.186,0.555,0.8356,strongly positive
B1,23855,he got the HERP!!!!!!!!,0.0,0.0,1.0,0.0,neutral
B1,23856,you look amazing!!!!  🥰  love u!!,0.733,0.0,0.267,0.955,strongly positive
B1,23857,woah…   smartest and hottest  🔥  ad campaign ever.  usher is so fine!,0.512,0.0,0.488,0.8576,strongly positive
B1,23858,tell him your doctor sohe can get them botch tits removed  😂,0.184,0.184,0.631,0.25,positive
B1,23864,usher so mf fine mane goddamn 🥰  🥰  🥰  🥰  🫶  🏾  😉  🥴,0.536,0.053,0.411,0.9821,strongly positive
B1,23865,😭  😂,0.275,0.362,0.362,-0.0516,negative
B1,23867,have you brought any skims yet  🤭,0.242,0.0,0.758,0.4939,positive
B1,23870,whewwww something I didn’t know I needed to see,0.0,0.0,1.0,0.0,neutral
B1,23872,🔥  🔥  🔥  🔥  🔥  🔥  🔥  oooooooooowwwwwweeeee hotdamn!!!,0.911,0.0,0.089,0.9611,strongly positive
B1,23873,I licked the  🍑  juice and tasted it  😂,0.228,0.114,0.659,0.4404,positive
B1,23876,that's what I've been praying for all day 😂,0.346,0.104,0.549,0.6597,strongly positive
B1,23877,earings in the ears,0.0,0.0,1.0,0.0,neutral
B1,23878,this man has diamonds inside his ear  😮,0.0,0.0,1.0,0.0,neutral
B1,23880,she collecting all names. kim K if you see this I’m up next  🥲  ❤ ️,0.208,0.0,0.792,0.6369,strongly positive
B1,23882,is this a “mr tucky”?,0.0,0.0,1.0,0.0,neutral
B1,23886,if only I coulda took these pictures  😮  😮  🔥  ❤ ️,0.292,0.0,0.708,0.7906,strongly positive
B1,23888,thank you kim. bless your heart,0.76,0.0,0.24,0.8591,strongly positive
B1,23889,🥵  🥵  🥵  🥵,0.688,0.0,0.312,0.7783,strongly positive
B1,23890,you should google the stats on herpes…it’s everywhere  🙄,0.0,0.0,1.0,0.0,neutral
B1,23892,how does one have the opposite of a receding hair line?  🤣,0.176,0.0,0.824,0.4939,positive
B1,23893,🏳 ️‍ ⚧ ️,0.0,0.0,1.0,0.0,neutral
B1,23895,🤣  🤣  🤣,0.444,0.0,0.556,0.8625,strongly positive
B1,23898,mr parker mr parker the lawd is my sheppard and he knows what I want!!! 😂  😂  😂  😂   I know you knocked him off. now pass him here.  😂  😂  😂  😂  😂  😂  😂  😂,0.366,0.175,0.46,0.9872,strongly positive
B1,23899,yes it is!!!!,0.659,0.0,0.341,0.5951,strongly positive
B1,23901,is that what he’s wearing for half time on sunday??? if so I am in!!!!,0.0,0.0,1.0,0.0,neutral
B1,23902,thank you kim!!!  ❤ ️ 😍,0.602,0.0,0.398,0.8904,strongly positive
B1,23903,🤦  🏻 ‍ ♀ ️,0.0,0.0,1.0,0.0,neutral
B1,23904,bathong raymond!  😍,0.397,0.0,0.603,0.5093,strongly positive
B1,23905,"clearly, kim wants some of that",0.351,0.0,0.649,0.4019,positive
B1,23908,I think  needs a pair!! lol  😂,0.421,0.111,0.468,0.7418,strongly positive
B1,23909,you don't have a man,0.0,0.0,1.0,0.0,neutral
B1,23914,😮  ❤ ️ ❤ ️ ❤ ️ ❤ ️,0.583,0.0,0.417,0.9571,strongly positive
B1,23915,usherrrr is soooo damn fineeee,0.0,0.403,0.597,-0.4019,negative
B1,23917,yes somebody he dealt with years ago exposed him  🤦  🏿 ‍ ♂ ️ 😕,0.116,0.155,0.73,0.0258,positive
B1,23919,😍  😍  😍  😍   🔥,0.552,0.0,0.448,0.93,strongly positive
B1,23922,whew  🥵  🔥,0.714,0.0,0.286,0.6124,strongly positive
B1,23923,I came here to say that  👏,0.3,0.0,0.7,0.4588,positive
B1,23924,her peperonni nipples are all crooked!,0.0,0.0,1.0,0.0,neutral
B1,23925,waited a little too late to get usher on a ad,0.0,0.0,1.0,0.0,neutral
B1,23926,"yeah, she picks a guy that spread herpes around to a few women. I think that's a horrible choice. he got sued over it.",0.079,0.126,0.794,-0.3182,negative
B1,23927,you got it bad  🔥,0.301,0.376,0.323,-0.1779,negative
B1,23928,man ages like a fine  🥃,0.462,0.0,0.538,0.5106,strongly positive
B1,23929,OMG  🔥,1.0,0.0,0.0,0.5904,strongly positive
B1,23931,tell me why I have seen this like 4749202738 times.  😂,0.324,0.092,0.583,0.698,strongly positive
B1,23933,🤭  🤭  🤭,0.444,0.0,0.556,0.8625,strongly positive
B1,23934,🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  😛,0.894,0.0,0.106,0.9726,strongly positive
B1,23938,😮  love in the club... I mean in the skims,0.259,0.0,0.741,0.6369,strongly positive
B1,23939,weirdo that's all we see when we look at your comment,0.0,0.219,0.781,-0.4215,negative
B1,23940,they just gonna put that burnt up bulk all in the camera huh…  😷,0.0,0.0,1.0,0.0,neutral
B1,23941,😍  🔥  😍,0.595,0.0,0.405,0.8316,strongly positive
B1,23942,what in the elites is going on here  😂,0.228,0.114,0.659,0.4404,positive
B1,23944,😮  😮  😮  😮  😮,0.0,0.0,1.0,0.0,neutral
B1,23945,💦   💦  💦  💦  💦,0.0,0.0,1.0,0.0,neutral
B1,23946,"I mean, I'll just ask... the weeknd next???? for education purposes, of course",0.0,0.0,1.0,0.0,neutral
B1,23947,honey my jaw dropped!!! I swear this man age like a great bottle of wine  ❤ ️thanks,0.434,0.045,0.521,0.9095,strongly positive
B1,23950,SHEEEESH NOT THA WHITE'tessss  🔥  🥰  😘  💪  🏽,0.368,0.085,0.547,0.8302,strongly positive
B1,23951,love usher ❤ ️ I’m tryna see drake in SKIMS as well 👀  🫢,0.467,0.0,0.533,0.8885,strongly positive
B1,23953,smart girl kimmy  🔥  🔥  🔥,0.847,0.0,0.153,0.8779,strongly positive
B1,23954,that's my nigga. are you in shape brother  💪  🏾  👍  🏾  😎  🔥  🔥  🔥,0.352,0.0,0.648,0.886,strongly positive
B1,23956,michael B jordan next please  🫠  🌶 ️,0.391,0.0,0.609,0.5423,strongly positive
B1,23958,is anybody passing out water?? we thirsty  😂  😂  😂,0.351,0.17,0.478,0.8426,strongly positive
B1,23960,"people find anything to hate and say, but they life is not spectacular",0.0,0.164,0.836,-0.3291,negative
B1,23964,he hasn’t aged.,0.0,0.0,1.0,0.0,neutral
B1,23969,im in heaven  😍,0.558,0.0,0.442,0.743,strongly positive
B1,23973,let buy this man some in every color  😂  😂,0.299,0.15,0.551,0.7003,strongly positive
B1,23974,💯 .. exactly,0.0,0.0,1.0,0.0,neutral
B1,23978,usher is yummy,0.63,0.0,0.37,0.5267,strongly positive
B1,23979,love this  👌  🏾,0.721,0.0,0.279,0.8842,strongly positive
B1,23980,"whew, I approve this message. gon head kimberly  ❤ ️ 😍  🔥  🔥",0.496,0.0,0.504,0.9153,strongly positive
B1,23981,lord why  🔥  🔥  🔥,0.808,0.0,0.192,0.8126,strongly positive
B1,23982,kim ain’t playing she selling,0.31,0.0,0.69,0.2023,positive
B1,23990,and spread herpies to a lot of women to .. he got sued .... very poor taste to use him for an add complain,0.0,0.211,0.789,-0.7089,strongly negative
B1,23991,❤ ️ ❤ ️ ❤ ️ 🔥  🔥  🔥  🔥  🔥  🔥  🔥,0.843,0.0,0.157,0.9851,strongly positive
B1,23994,dang hot asf,0.524,0.0,0.476,0.296,positive
B1,23995,a fine wine that spread herpies to a few woman intentionally as well..  🤮,0.201,0.18,0.619,-0.1531,negative
B1,23997,I’m so in love with you,0.472,0.0,0.528,0.6682,strongly positive
B1,23998,I thought he had a missing tooth  😮  😂  😂  😂  😂  😂  😂  😂  😂,0.372,0.213,0.416,0.9638,strongly positive
B1,24000,"genius, now this is scaling  🙌  🏾",0.0,0.0,1.0,0.0,neutral
B1,24001,🙌  👏,0.5,0.0,0.5,0.4588,positive
B1,24004,I really wanted to see the back design  😂,0.228,0.114,0.659,0.4404,positive
B1,24010,super bowl commercial preview!  🔥,0.7,0.0,0.3,0.7901,strongly positive
B1,24011,very smart. promo each other  💯,0.333,0.0,0.667,0.4576,positive
B1,24014,daks or juts 😂  🤔  😆  only bisdak can relate haha 😂,0.386,0.112,0.501,0.8834,strongly positive
B1,24018,🤤  🤤  🤤  🫦,0.0,0.0,1.0,0.0,neutral
B1,24021,fair enough….so skims for men must do for their package what it does for our fluff….  🤣  😂  🤣  😂 an equal opportunity company,0.348,0.069,0.583,0.946,strongly positive
B1,24025,I just need to see are those piercings in his ear,0.0,0.0,1.0,0.0,neutral
B1,24026,ahhhh yes please,0.833,0.0,0.167,0.6124,strongly positive
B1,24028,so now he’s advertising her brand wtfff,0.0,0.0,1.0,0.0,neutral
B1,24030,😍  😍  😍  😍  siempre hot  🔥,0.567,0.0,0.433,0.9432,strongly positive
B1,24031,"why the peach, though?",0.0,0.0,1.0,0.0,neutral
B1,24032,👀  👀,0.0,0.0,1.0,0.0,neutral
B1,24034,that’s just it he hasn’t,0.0,0.0,1.0,0.0,neutral
B1,24035,I want every pair  😍,0.417,0.0,0.583,0.5106,strongly positive
B1,24036,I’ve never noticed skims more than in this exact moment.  😍  I am actually a size “those exact ones” in men’s underwear. thanks 😂,0.251,0.049,0.699,0.8316,strongly positive
B1,24038,🔥  🔥  🔥  🔥  🔥  🔥  🔥  ❤ ️ ❤ ️ 😍  😍,0.773,0.0,0.227,0.9861,strongly positive
B1,24039,your man,0.0,0.0,1.0,0.0,neutral
B1,24040,swallow me earth and throw me into the arms of the most beautiful man 🔥,0.358,0.0,0.642,0.8051,strongly positive
B1,24041,oh kim how we love these campaigns  😍,0.444,0.0,0.556,0.802,strongly positive
B1,24043,he look goodt,0.0,0.0,1.0,0.0,neutral
B1,24044,this is LIFE!!  🙌  🙌,0.0,0.0,1.0,0.0,neutral
B1,24045,oh he ready,0.556,0.0,0.444,0.3612,positive
B1,24046,♎ ️ x  ♎ ️  🔥  🔥,0.528,0.0,0.472,0.6808,strongly positive
B1,24047,like wine  😍  🍷,0.478,0.0,0.522,0.6705,strongly positive
B1,24051,peachessss  😬,0.0,0.545,0.455,-0.34,negative
B1,24052,me too  🤢  🤮,0.0,0.636,0.364,-0.7906,strongly negative
B1,24057,now this is marketing!,0.0,0.0,1.0,0.0,neutral
B1,24058,look keke lol,0.583,0.0,0.417,0.4215,positive
B1,24063,do what you gotta do kimberly  🔥  🔥  🔥  🔥,0.651,0.0,0.349,0.8807,strongly positive
B1,24066,I don’t think he’d hit though relax go back to doing what you do  😂,0.272,0.077,0.65,0.7003,strongly positive
B1,24067,😋  😋  😋,0.0,0.0,1.0,0.0,neutral
B1,24068,😮 ‍ 💨  😮 ‍ 💨  😮 ‍ 💨  😮 ‍ 💨  😮 ‍ 💨,0.0,0.0,1.0,0.0,neutral
B1,24070,he looks gay to me idk why,0.0,0.189,0.811,-0.1027,negative
B1,24071,what’s with the random peach lol,0.359,0.0,0.641,0.4215,positive
B1,24076,where is his penis? 🥲,0.0,0.0,1.0,0.0,neutral
B1,24078,I mean what’s up with the peach  🍑  eat it already,0.0,0.0,1.0,0.0,neutral
B1,24081,🫣  🤤,0.0,0.0,1.0,0.0,neutral
B1,24083,kim you’re so horny and desperate…go to sleep!!  🙌  🏽  😆,0.171,0.0,0.829,0.4738,positive
B1,24085,🔥  🔥  🔥  🔥  🔥   GURL… you did that!!!,0.788,0.0,0.212,0.931,strongly positive
B1,24086,kimberly! you did ya big one right here ma'am.  🫡  😍,0.202,0.0,0.798,0.5093,strongly positive
B1,24087,very much handsome,0.635,0.0,0.365,0.539,strongly positive
B1,24091,that man that man that man DAT MAN  😍  😌,0.318,0.0,0.682,0.6808,strongly positive
B1,24092,😍  😍  😍  😍  I mean usher!!  😜  😜  😜,0.318,0.0,0.682,0.9115,strongly positive
B1,24095,oh kim the woman that you are,0.0,0.0,1.0,0.0,neutral
B1,24098,this man got herpes u ain fooling me,0.0,0.278,0.722,-0.4019,negative
B1,24104,👌  🥥  🥥  🥥  🥥,0.605,0.0,0.395,0.7297,strongly positive
B1,24107,what color you want babe??  lol,0.527,0.0,0.473,0.5362,strongly positive
B1,24109,did my phone hear us earlier lol all on my feed now lol,0.337,0.0,0.663,0.6808,strongly positive
B1,24116,all his boyfriends looking at this like  😍,0.395,0.0,0.605,0.7073,strongly positive
B1,24117,okay kimmy getting usher in those skim’s. I know kris was pulling all the strings  🔥  🙌  🏾,0.198,0.0,0.802,0.5719,strongly positive
B1,24118,girl yk he look good 😭,0.242,0.258,0.5,-0.0516,negative
B1,24119,his smile is the best,0.691,0.0,0.309,0.7717,strongly positive
B1,24123,❤ ️ 👏  👏  👏  👏,0.73,0.0,0.27,0.9451,strongly positive
B1,24125,nice  🔥  🔥  🔥  🔥  🔥,1.0,0.0,0.0,0.9413,strongly positive
B1,24129,😮  😮  😮  😮  😮  😮  😮  😮,0.0,0.0,1.0,0.0,neutral
B1,24133,that man is so fine,0.372,0.0,0.628,0.3327,positive
B1,24137,usher always been fine  😍,0.444,0.0,0.556,0.5859,strongly positive
B1,24138,why are we promoting this man that hurts women…,0.198,0.246,0.556,-0.1531,negative
B1,24140,I like those green ones do u have them in 3x,0.2,0.0,0.8,0.3612,positive
B1,24144,where his side tooth in the 3rd slide,0.0,0.0,1.0,0.0,neutral
B1,24151,it’s official!! I’m caving and getting skims for my husband now 😍  😍  😍 !!! 🤷  🏽 ‍ ♀ ️ 🤷  🏽 ‍ ♀ ️ 🤷  🏽 ‍ ♀ ️,0.175,0.0,0.825,0.8798,strongly positive
B1,24154,tuff I need these    🥶  💕,0.381,0.0,0.619,0.6486,strongly positive
B1,24155,💯    CHOKEHOLDDDDD,0.0,0.0,1.0,0.0,neutral
B1,24157,she’s genius for this,0.0,0.0,1.0,0.0,neutral
B1,24158,ok  🔥  🔥  🔥  🔥  🔥,1.0,0.0,0.0,0.9349,strongly positive
B1,24159,🍑  🍑  🍑  🔥,0.483,0.0,0.517,0.4215,positive
B1,24162,kim kardashian should hire  for her next SKIMS men's underwear campaign. she already said she got a crush on him. and he's the best soccer player on the planet.,0.128,0.049,0.823,0.5574,strongly positive
B1,24165,🧑  🏽 ‍ 🏫  🧑  🏽 ‍ 🏫  👩  🏽 ‍ 🔧,0.0,0.0,1.0,0.0,neutral
B1,24166,what flavor 🤤,0.0,0.0,1.0,0.0,neutral
B1,24167,one thing about it them kardashians going to make that money!!,0.0,0.0,1.0,0.0,neutral
B1,24170,I really like those  🤤,0.358,0.0,0.642,0.4201,positive
B1,24173,bumping for educational purposes  🤩,0.0,0.0,1.0,0.0,neutral
B1,24174,he just had to have the peach  😏  😩  😭,0.0,0.302,0.698,-0.6369,strongly negative
B1,24175,this man has been fine forever?,0.265,0.0,0.735,0.2023,positive
B1,24176,😍  😍  😍  😍  👏  👏  👏  👏  🔥  🔥  🔥  🔥,0.688,0.0,0.312,0.9864,strongly positive
B1,24180,ole sexi beech,0.0,0.0,1.0,0.0,neutral
B1,24181,"well, people can think about a lot of things when they look at another person, just the same people could think a lot of things when they lool at you. but, the fact is, you should try not to think about when someone is doing in their personal life because that can have you over thinking about something that's not going to get to your bedroom by a complete stranger but, from someone close to you.",0.02,0.0,0.98,0.1406,positive
B1,24182,🤣   🤣   🤣,0.444,0.0,0.556,0.8625,strongly positive
B1,24184,well skims makes your stomach disappear  🤔  🤣,0.308,0.11,0.581,0.5267,strongly positive
B1,24186,this man been rockin the same look for years & girls still flock  😂  🔥,0.269,0.078,0.653,0.6908,strongly positive
B1,24188,🔥  🔥  🔥  👏  ❤ ️,0.839,0.0,0.161,0.9393,strongly positive
B1,24191,"Y'all doing some GREAT promos, but I'm still not buying anything from a kardashian.",0.183,0.0,0.817,0.4435,positive
B1,24192,"dear kim, the gays love small underwear",0.576,0.0,0.424,0.7783,strongly positive
B1,24194,do the underwear come with herpes or is that optional,0.0,0.0,1.0,0.0,neutral
B1,24197,dang marry me. 😍  we just take a picture together that will do  😏  😌  desperada  🥰,0.37,0.0,0.63,0.9169,strongly positive
B1,24198,😂  😂 chomi why don't you like peace?,0.288,0.332,0.379,0.212,positive
B1,24200,😮  😮  😮  🔥  🔥  🔥,0.412,0.0,0.588,0.8126,strongly positive
B1,24201,this was dope  🔥  🔥  🔥  🔥  ❤ ️,0.755,0.0,0.245,0.9371,strongly positive
B1,24204,adam levine for next release  🔥,0.359,0.0,0.641,0.4215,positive
B1,24206,🔥  🔥    are there any options that include  and maybe that peach  🍑   😉,0.301,0.0,0.699,0.6808,strongly positive
B1,24211,yes she is  👏,0.655,0.0,0.345,0.6908,strongly positive
B1,24212,"you played that well, girly pop. $$$$$$",0.474,0.0,0.526,0.5423,strongly positive
B1,24216,whew!  😍,0.451,0.0,0.549,0.5093,strongly positive
B1,24219,well hell to O!!!  😍,0.384,0.295,0.321,-0.3348,negative
B1,24220,it’s 7 o’clock on the dot 🔥,0.318,0.0,0.682,0.4215,positive
B1,24223,ms.kimberly I’m here for  comment 🫡  🫡  🫡,0.0,0.0,1.0,0.0,neutral
B1,24224,"yeah, the ""lord's work"" for her bank account....",0.239,0.0,0.761,0.296,positive
B1,24227,lord he fine,0.474,0.0,0.526,0.2023,positive
B1,24233,you knew exactly what you was doing ma'am.. thank ya  😍,0.314,0.0,0.686,0.6705,strongly positive
B1,24234,thank you kim! I’ve never criticized you!,0.51,0.0,0.49,0.6362,strongly positive
B1,24238,"‘I got a real pretty, pretty little thang that’s waiting for me…” 🔥",0.479,0.0,0.521,0.8481,strongly positive
B1,24239,sexyyy 🔥  😍,0.592,0.0,0.408,0.7003,strongly positive
B1,24242,maybe he's a grower and not a shower. I just learned that was a thing.,0.0,0.0,1.0,0.0,neutral
B1,24245,GOAT for this 🔥  🙌  😂  😂,0.423,0.148,0.429,0.8422,strongly positive
B1,24246,you are so iconic,0.6,0.0,0.4,0.6696,strongly positive
B1,24254,you knew what to do kim  😭  💯,0.0,0.237,0.763,-0.4767,negative
B1,24255,is usher even a thing anymore? who tf wants to even watch him at the superbowl? moving on,0.0,0.0,1.0,0.0,neutral
B1,24256,bout to make mi get some 😂  😂    she was genius for this the goat I wish I was with them  💰   💰,0.245,0.09,0.665,0.8176,strongly positive
B1,24257,thanks  !  ❤ ️,0.711,0.0,0.289,0.8122,strongly positive
B1,24259,why is he holding a peach ?  😂,0.242,0.121,0.637,0.4404,positive
B1,24260,pack it up,0.0,0.0,1.0,0.0,neutral
B1,24262,not us going through liking every pic,0.31,0.0,0.69,0.4019,positive
B1,24264,45 where? him and  so fine for their age!,0.249,0.0,0.751,0.3936,positive
B1,24265,😂   😂  😂  😂  😂  😂  😂  😂  😂  😂  😂  😂  😂  😂  😂  😂  😂  😂  😂  😂  😂  😂  😂  😂  😂  😂  😂  😂  😂  😂,0.437,0.218,0.345,0.9977,strongly positive
B1,24266,"I LOVE EVERYTHING USHER, THIS IS MY CONFESSION, YEAH. YEAH 🎶  ❤ ️ 🔥  ❤ ️ 🔥",0.656,0.0,0.344,0.9771,strongly positive
B1,24270,that last slide  👀,0.0,0.0,1.0,0.0,neutral
B1,24271,that’s not nice. why they do that to us.,0.0,0.226,0.774,-0.3252,negative
B1,24272,I will always love usher  ❤ ️,0.583,0.0,0.417,0.8555,strongly positive
B1,24276,skims never looked so good.  🔥,0.63,0.0,0.37,0.7795,strongly positive
B1,24279,kinda here for this,0.0,0.0,1.0,0.0,neutral
B1,24280,lord of mercy,0.556,0.0,0.444,0.3612,positive
B1,24281,ears ❤ ️ ❤ ️ ❤ ️ ❤ ️,0.651,0.0,0.349,0.9571,strongly positive
B1,24284,girl! he looks so good STILL 🙌,0.366,0.0,0.634,0.6166,strongly positive
B1,24287,NICE  🔥,1.0,0.0,0.0,0.7456,strongly positive
B1,24290,mine looking hot 😩  😩  😩  😩,0.133,0.506,0.361,-0.6369,strongly negative
B1,24291,my love looking hot hot 😩  😩,0.512,0.25,0.238,0.6597,strongly positive
B1,24292,I didn’t have to say anything negative,0.0,0.381,0.619,-0.5719,strongly negative
B1,24293,I love soft porn with USHER involved  😂  😂  😍  😍  😍  😍,0.461,0.074,0.465,0.9682,strongly positive
B1,24294,whew still fine  😍,0.49,0.0,0.51,0.5859,strongly positive
B1,24295,another sign to attend his concert!!  😝  😉,0.0,0.0,1.0,0.0,neutral
B1,24297,usher aging backwards  ❤ ️,0.457,0.0,0.543,0.6369,strongly positive
B1,24298,if this isn’t his super bowl attire….,0.394,0.0,0.606,0.5994,strongly positive
