post_id,comment_id,comment_text,polarity,comment_train
B4,31305,🙏  🏼  🙏  🏼  ♥ ️ ♥ ️ ♥ ️,strongly positive,🙏 🏼 🙏 🏼 ♥ ️ ♥ ️ ♥ ️
B4,31308,🙌  🔥  ❤ ️nice!,strongly positive,🙌 🔥 ❤ ️nice !
B4,31309,omg u so rando xoxoxo,positive,omg rando xoxoxo
B4,31311,.  🖤  .,strongly positive,🖤
B4,31316,and a lot cheaper,neutral,lot cheaper
B4,31318,"sick woman, how could you as a mother. I hope everything you touch fails until you repent.",negative,sick woman could mother hope everything touch fails repent
B4,31320,not very flattering oics!!,negative,flatter oics ! !
B4,31322,literally so iconic,strongly positive,literally iconic
B4,31324,looking so beautiful kim...... ❤ ️,strongly positive,look beautiful kim ❤ ️
B4,31332,❤ ️ ❤ ️ ❤ ️love u  ❤ ️ ❤ ️ ❤ ️,strongly positive,❤ ️ ❤ ️ ❤ ️love ❤ ️ ❤ ️ ❤ ️
B4,31334,kim fix the website,neutral,kim fix website
B4,31335,KIM SKIMS DOT COM KEEPS CRASHING I AM ON THE VERGE OF A BREAKDOWN,neutral,KIM SKIM DOT COM KEEP CRASH VERGE BREAKDOWN
B4,31336,"I need you, to run right back to me",neutral,need you run right back
B4,31342,anyone else having trouble checking out on skims,negative,anyone else trouble check skim
B4,31343,kim skims is crashing helpppp,neutral,kim skim crash helpppp
B4,31345,kim is getting ready to launch the greatest one. it never disappoints  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥  ❤ ️‍ 🔥,strongly positive,kim get ready launch great one never disappoints ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥 ❤ ️‍ 🔥
B4,31346,women have a pair of lips  💋  to say all sorts of bullsh it. and a couple more to apologize!,strongly positive,woman pair lip 💋 say sort bullsh it couple apologize !
B4,31347,🥰  😘  😘  ❤ ️,strongly positive,🥰 😘 😘 ❤ ️
B4,31348,the coolest businesswoman,positive,coolest businesswoman
B4,31350,i drew the queen  🖤  ✏ ️,strongly positive,drew queen 🖤 ✏ ️
B4,31352,i drew acting kim  ✍ ️ 🖤,strongly positive,drew act kim ✍ ️ 🖤
B4,31355,i drew launch queen  ✍ ️ 🖤,strongly positive,drew launch queen ✍ ️ 🖤
B4,31358,come here then,neutral,come
B4,31361,🔥  🔥  🔥  😎  🌹 good morning beautiful  🌹,strongly positive,🔥 🔥 🔥 😎 🌹 good morning beautiful 🌹
B4,31362,good morning beautiful  🌹  😎,strongly positive,good morning beautiful 🌹 😎
B4,31366,absolutely amazing!!!  ❤ ️ ❤ ️,strongly positive,absolutely amaze ! ! ! ❤ ️ ❤ ️
B4,31370,definitely my new fav lipstick  😍,strongly positive,definitely new fav lipstick 😍
B4,31374,I’m bored now  🥱,negative,Im bore 🥱
B4,31378,😉,neutral,😉
B4,31381,would do anything for a dollar,neutral,would anything dollar
B4,31384,beautiful  🤎,strongly positive,beautiful 🤎
B4,31385,yess queen so stunning  🔥  🔥,strongly positive,yes queen stun 🔥 🔥
B4,31386,🐗  🐗  🐗,neutral,🐗 🐗 🐗
B4,31388,👌  🤩  ❤ ️,strongly positive,👌 🤩 ❤ ️
B4,31392,I love and use estee lauder.,strongly positive,love use estee lauder
B4,31395,🔥  TAP IN LIKE,strongly positive,🔥 TAP LIKE
B4,31396,SODMGBRAND.COM,neutral,SODMGBRANDCOM
B4,31397,kim  ❤ ️ ❤ ️ ❤ ️ 👏  👏  👏,strongly positive,kim ❤ ️ ❤ ️ ❤ ️ 👏 👏 👏
B4,31398,you must support pedophiles then.,positive,must support pedophile then
B4,31399,U can't dream about me all the time,negative,cant dream time
B4,31400,I need some portable lotions,neutral,need portable lotion
B4,31402,gorgeous   ❤ ️ ❤ ️,strongly positive,gorgeous ❤ ️ ❤ ️
B4,31410,🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍,strongly negative,🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍
B4,31411,whataboutthechildren,neutral,whataboutthechildren
B4,31412,"❤ ️beautiful,arguably most beautiful 🙏  ♥ ️..pleaseeeee 😊  ♥ ️",strongly positive,❤ ️beautifularguably beautiful 🙏 ♥ ️pleaseeeee 😊 ♥ ️
B4,31413,she's rebranded clearly.,positive,rebranded clearly
B4,31414,her little sister made her billion.  copycat. the picture applying the lip product is really unattractive,negative,little sister make billion copycat picture apply lip product really unattractive
B4,31419,G 😍 rgeous ❤ ️,strongly positive,G 😍 rgeous ❤ ️
B4,31421,1 like and  will add me to all of her PR lists bc why am I too broke for this  😫,negative,like add PR list bc broke 😫
B4,31422,your page is nothing but sales ad's.,neutral,page nothing sale ad
B4,31425,👄   🔥,positive,👄 🔥
B4,31426,love story  😍  💍  😘,strongly positive,love story 😍 💍 😘
B4,31429,🔥  🔥  🔥  🔥  🔥  🔥  🔥  👏  👏  👏  👏  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️,strongly positive,🔥 🔥 🔥 🔥 🔥 🔥 🔥 👏 👏 👏 👏 ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️
B4,31431,oh baby words cannot even describe how incredibly super excited I am for your incredibly huge and beautiful release of your new makeup collection at SKKN by kim!!!! oh baby I cannot wait!!!!! 😍  😍  🥰  🥰  🧡  🧡  🧡  🧡  🔥  🔥  🔥  ❤ ️ ❤ ️ ❤ ️ 🔥  🔥  🔥  🧡  🧡  🧡  🧡  🌞  💛  💛  🌊  🌊  🌹  🌹  💐  💐  🌷  🌷  🌼  🌼,strongly positive,oh baby word cannot even describe incredibly super excite incredibly huge beautiful release new makeup collection SKKN kim ! ! ! ! oh baby cannot wait ! ! ! ! ! 😍 😍 🥰 🥰 🧡 🧡 🧡 🧡 🔥 🔥 🔥 ❤ ️ ❤ ️ ❤ ️ 🔥 🔥 🔥 🧡 🧡 🧡 🧡 🌞 💛 💛 🌊 🌊 🌹 🌹 💐 💐 🌷 🌷 🌼 🌼
B4,31432,we are naturally beautiful. why paint  🎨  the already beautiful natural beauty?,strongly positive,naturally beautiful paint 🎨 already beautiful natural beauty
B4,31434,beautiful kim…  📸  🙋 ‍ ♂ ️ 💃  🕺  😗  🔥,strongly positive,beautiful kim… 📸 🙋 ‍ ♂ ️ 💃 🕺 😗 🔥
B4,31437,what an angel ✨  🪽  🪽  🩷,positive,angel ✨ 🪽 🪽 🩷
B4,31438,😍  📸  😍,strongly positive,😍 📸 😍
B4,31442,i am doing very well but you forgot about the workers that’s helping you grow carlos,strongly positive,well forgot worker thats help grow carlos
B4,31445,you’re wonderful  ❤ ️,strongly positive,youre wonderful ❤ ️
B4,31446,aukaat hoti toh tu saamna krti pr ru chor ur makkar h niyat se issiliye bhaagti h........,neutral,aukaat hoti toh tu saamna krti pr ru chor makkar h niyat se issiliye bhaagti h
B4,31449,nomorals kim will support anything and do anything for money. even brand ambassador for pedofilia ! kardashians make me sick .,negative,nomorals kim support anything anything money even brand ambassador pedofilia ! kardashians make sick
B4,31450,i drew  ❤ ️ ✏ ️cute baby,strongly positive,drew ❤ ️ ✏ ️cute baby
B4,31451,i drew it this  💗  💕  🔥  ✍ ️,strongly positive,drew 💗 💕 🔥 ✍ ️
B4,31453,🥰  😘  😍,strongly positive,🥰 😘 😍
B4,31456,👁 ️ ✨  😘,strongly positive,👁 ️ ✨ 😘
B4,31457,beautiful queen  😍  😍  😍  😍  😍  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ 💘,strongly positive,beautiful queen 😍 😍 😍 😍 😍 ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ 💘
B4,31458,can we have a make-up tutorial?  🤍,strongly positive,make-up tutorial 🤍
B4,31465,💰,neutral,💰
B4,31466,cancellkim she supports pedo/files.,positive,cancellkim support pedofiles
B4,31469,the most beautiful kardashian I have ever seen in my life,strongly positive,beautiful kardashian ever see life
B4,31476,so cute looking  👀  🧿  🌹  🤎  🤎  🤎  🌸  💙  ♥ ️ 🌼,strongly positive,cute look 👀 🧿 🌹 🤎 🤎 🤎 🌸 💙 ♥ ️ 🌼
B4,31482,beautiful kim  🙌  ♥ ️,strongly positive,beautiful kim 🙌 ♥ ️
B4,31484,HELLO GORGEOUS STUNNING BEAUTIFUL WOMEN 💋  💋  💋  💞  💞  💞  🌹  🌹  🌹  🙏  🙏  🙏,strongly positive,HELLO GORGEOUS STUN BEAUTIFUL WOMAN 💋 💋 💋 💞 💞 💞 🌹 🌹 🌹 🙏 🙏 🙏
B4,31486,good one!,positive,good one !
B4,31487,gorgeous  😍  🔥,strongly positive,gorgeous 😍 🔥
B4,31491,which color is this lipstick  💄 ?,neutral,color lipstick 💄
B4,31495,these pictures are giving sweetener,positive,picture give sweetener
B4,31500,I love you beautiful lady,strongly positive,love beautiful lady
B4,31501,🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷,neutral,🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷
B4,31502,💋  💋  🔥  🔥  🔥,strongly positive,💋 💋 🔥 🔥 🔥
B4,31503,all of them  😍  😍  😍  ❤ ️ 🙌  🙌  🙌  🙌,strongly positive,😍 😍 😍 ❤ ️ 🙌 🙌 🙌 🙌
B4,31508,bring back the perfumes   ✨ ️,positive,bring back perfume ✨ ️
B4,31510,😍  😍  😍  😍  😍  😍  😍 ...,strongly positive,😍 😍 😍 😍 😍 😍 😍
B4,31513,💋  💋  ✨,strongly positive,💋 💋 ✨
B4,31514,SERIOUSLY 🗯 ️BEAUTIFUL  💠,strongly negative,SERIOUSLY 🗯 ️BEAUTIFUL 💠
B4,31516,💋  💋  💋,strongly positive,💋 💋 💋
B4,31518,💩   💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  💩  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍  🐍,strongly negative,💩 💩 💩 💩 💩 💩 💩 💩 💩 💩 💩 💩 💩 💩 💩 💩 💩 💩 💩 💩 💩 💩 💩 💩 💩 💩 💩 💩 💩 💩 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍 🐍
B4,31519,oh f o we love kim  💙  🤍 🇮🇱 🤍  💙,strongly positive,oh f love kim 💙 🤍 🇮🇱 🤍 💙
B4,31520,"KIM,YOU MOTHER 🔥  🔥  🔥  🔥  🔥 !!!",strongly positive,KIMYOU MOTHER 🔥 🔥 🔥 🔥 🔥 ! ! !
B4,31523,💯  👌  🏽,strongly positive,💯 👌 🏽
B4,31525,I love you.,strongly positive,love you
B4,31526,girl who doing our hair. it looks amazing,strongly positive,girl hair look amaze
B4,31530,❤ ️ ❤ ️ 🔥  🔥  🔥  🔥  🔥  🔥  🔥,strongly positive,❤ ️ ❤ ️ 🔥 🔥 🔥 🔥 🔥 🔥 🔥
B4,31533,she was doing so well and then this ! massive mistake not achievement when it’s a company like that ! and she’s a mother  🤦  🏼 ‍ ♀ ️,strongly positive,well ! massive mistake achievement it company like ! shes mother 🤦 🏼 ‍ ♀ ️
B4,31537,🥳  🥳  🤩  👍  🏻  🌹  🥰  💋  💋  💋 happy new years,strongly positive,🥳 🥳 🤩 👍 🏻 🌹 🥰 💋 💋 💋 happy new year
B4,31539,😙,strongly positive,😙
B4,31541,is this how you write checks at the grocery store?,neutral,write check grocery store
B4,31542,that’s a huge reach,positive,thats huge reach
B4,31545,congratulations on becoming the ambassador of the pett to feel ya..,strongly positive,congratulation become ambassador pett feel ya
B4,31546,beautiful kim  ❤ ️ ❤ ️ ❤ ️ ❤ ️,strongly positive,beautiful kim ❤ ️ ❤ ️ ❤ ️ ❤ ️
B4,31547,"please read my message to do you, I’m not asking for anything for free, just please look at it, I’d deeply appreciate if you did! please kim",strongly positive,please read message you Im ask anything free please look it Id deeply appreciate do ! please kim
B4,31548,pretty  👁 ️ 👁 ️,positive,pretty 👁 ️ 👁 ️
B4,31550,PEDOPHILE SUPPORTER,positive,PEDOPHILE SUPPORTER
B4,31554,kim selling out again for  💰,neutral,kim sell 💰
B4,31555,kim knows that U dont like her.......,negative,kim know like her
B4,31557,nothing compares to your BEAUTY!!  ❤ ️ I ADMIRE YOU,strongly positive,nothing compare BEAUTY ! ! ❤ ️ ADMIRE
B4,31559,🔥  🔥  🔥  ❤ ️ 🔥  🔥  🔥,strongly positive,🔥 🔥 🔥 ❤ ️ 🔥 🔥 🔥
B4,31568,🎶  🤎  🤎  🎶,neutral,🎶 🤎 🤎 🎶
B4,31570,baby horny 😍  😍,strongly positive,baby horny 😍 😍
B4,31573,always beautiful,strongly positive,always beautiful
B4,31575,come to baltimore on saturday! we need you at the game!,neutral,come baltimore saturday ! need game !
B4,31578,you're amazing !! very beautiful  👏  👏  🔥  🔥  🔥,strongly positive,amaze ! ! beautiful 👏 👏 🔥 🔥 🔥
B4,31579,I CANNOT WAIT TO TRY,neutral,CANNOT WAIT TRY
B4,31581,sitting there and existing. she can’t help her ex husband tried to find someone that looks exactly like her  😂  not kim’s fault he’s obsessed,strongly positive,sit exist cant help ex husband try find someone look exactly like 😂 kims fault he obsess
B4,31583,😮 ‍ 💨  😮 ‍ 💨  😮 ‍ 💨  😮 ‍ 💨,neutral,😮 ‍ 💨 😮 ‍ 💨 😮 ‍ 💨 😮 ‍ 💨
B4,31584,🙂  🌸,positive,🙂 🌸
B4,31586,congratulations,strongly positive,congratulation
B4,31591,she look like kourt in the second pic,positive,look like kourt second pic
B4,31592,"asking for your assistance, can you look into the derek rosa case , please .  🙏  freederekrosa",positive,ask assistance look derek rosa case please 🙏 freederekrosa
B4,31594,I love your makeup  🤍,strongly positive,love makeup 🤍
B4,31597,please check your dms,positive,please check dm
B4,31598,😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  😍  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥  🔥,strongly positive,😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 😍 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥
B4,31600,i drew queen of billion  ✏ ️ 🎨,strongly positive,drew queen billion ✏ ️ 🎨
B4,31601,"i drew perfection, 💕  🤍  ✏ ️",strongly positive,drew perfection 💕 🤍 ✏ ️
B4,31604,I drew queen of shade  ❤ ️ ✍ ️,strongly positive,drew queen shade ❤ ️ ✍ ️
B4,31607,every bit of a queen...,strongly positive,every bit queen
B4,31608,🔥  🔥  🔥  🔥  😍  😍  😍  😍   🔥  🔥  🔥  🔥  😍  😍  😍  😍   🔥  🔥  🔥  🔥  😍  😍  😍  😍,strongly positive,🔥 🔥 🔥 🔥 😍 😍 😍 😍 🔥 🔥 🔥 🔥 😍 😍 😍 😍 🔥 🔥 🔥 🔥 😍 😍 😍 😍
B4,31610,ZERO and to think she waited,neutral,ZERO think wait
B4,31612,i dont see anything to critique  😘,positive,see anything critique 😘
B4,31614,"kim, you have really done it this time.",neutral,kim really do time
B4,31615,🐻  🐻,neutral,🐻 🐻
B4,31617,tired of these ads.... this not what I followed for..... girl bye,negative,tire ad follow for girl bye
B4,31624,you are offering nothing new to the make up world.  I’m sure your products pale in comparison to what is already on the market.,positive,offering nothing new make world Im sure product pale comparison already market
B4,31626,🔥  🔥  🔥  🔥  ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️🇧🇷🇧🇷🇧🇷 💪,strongly positive,🔥 🔥 🔥 🔥 ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️🇧🇷🇧🇷🇧🇷 💪
B4,31627,🔥  🔥  🙌  🙌  😍  😍  🙌  🔥  🔥,strongly positive,🔥 🔥 🙌 🙌 😍 😍 🙌 🔥 🔥
B4,31628,💋  💋  💋  💋  💕,strongly positive,💋 💋 💋 💋 💕
B4,31629,hi kylie - I'm the owner of angelo's detailing & we're ALWAYS in madison club every thursday-saturday detailing everyone's vehicles if you need us to clean your vehicles  😊,strongly positive,hi kylie - owner angelos detail be ALWAYS madison club every thursday-saturday detail everyones vehicle need u clean vehicle 😊
B4,31633,is it order able for movie stars by mail addressing!,neutral,order able movie star mail address !
B4,31634,I like that sweetheart? how is the kids doing my dear  🔥  ❤ ️ 😂,strongly positive,like sweetheart kid dear 🔥 ❤ ️ 😂
B4,31635,❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ 😍  😍  😍  😍,strongly positive,❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️ 😍 😍 😍 😍
B4,31636,allo gorgeous  👑  💎  💫  🎉  💐  🏆  🏅  ✨ ️,strongly positive,allo gorgeous 👑 💎 💫 🎉 💐 🏆 🏅 ✨ ️
B4,31637,like a puckered brown starfish ❤ ️ ❤ ️ ❤ ️ ❤ ️,strongly positive,like pucker brown starfish ❤ ️ ❤ ️ ❤ ️ ❤ ️
B4,31640,just  ❤ ️,strongly positive,❤ ️
B4,31641,🔥  👏  👏  👏  👏  👏,strongly positive,🔥 👏 👏 👏 👏 👏
B4,31642,how does it feel supporting a brand ran by pedos?,positive,feel support brand ran pedos
B4,31643,you are always the best one,strongly positive,always best one
B4,31647,👉  🏳 ️‍ 🌈 ?,neutral,👉 🏳 ️‍ 🌈
B4,31651,❤ ️‍ 🔥  💌,strongly positive,❤ ️‍ 🔥 💌
B4,31656,👏  👏  😍  😍  🔥  🙌,strongly positive,👏 👏 😍 😍 🔥 🙌
B4,31660,🤎  🤎  🤎  🤎,neutral,🤎 🤎 🤎 🤎
B4,31662,👊  ❤ ️ ♾ ️,strongly positive,👊 ❤ ️ ♾ ️
B4,31666,pretty  😍  🔥,strongly positive,pretty 😍 🔥
B4,31668,beautiful  😍  💯  😘,strongly positive,beautiful 😍 💯 😘
B4,31670,oh KIM 👁 ️ 🍯  👁 ️ 🐝  🍊  🍊  🍊  👏  🏾  ☝  🏾  🌪 ️ 🌪 ️ 🌪 ️ 🕺  🏾,positive,oh KIM 👁 ️ 🍯 👁 ️ 🐝 🍊 🍊 🍊 👏 ☝ 🌪 ️ 🌪 ️ 🌪 ️ 🕺
B4,31683,supporting genocide and pedophilia.  cancelkimkardashian,positive,support genocide pedophilia cancelkimkardashian
B4,31684,what eyes,neutral,eye
B4,31685,looks like an anus,positive,look like anus
B4,31689,❤ ️ 🤍  💙  🤎  💛  🖤  💚  🧡  💜  💖,strongly positive,❤ ️ 🤍 💙 🤎 💛 🖤 💚 🧡 💜 💖
B4,31692,100% dressing like her too,positive,00 dress like
B4,31693,😍  ✨  🫶,strongly positive,😍 ✨ 🫶
B4,31694,😘  1/4,positive,😘
B4,31695,why her mirror reflection looks like kylie,positive,mirror reflection look like kylie
B4,31698,O kim you are my dream  ❤ ️ really  🙌 I am from india you are very beautiful very gorgeous in the world I love you  ❤  🥰,strongly positive,kim dream ❤ ️ really 🙌 india beautiful gorgeous world love ❤ 🥰
B4,31700,oh yeah i love you,strongly positive,oh yeah love
B4,31702,obbssessedddd yayyyy been waiting for this  🥹  🥹  🙌  🏼  🙌  🏼  🙌  🏼,neutral,obbssessedddd yayyyy wait 🥹 🥹 🙌 🏼 🙌 🏼 🙌 🏼
B4,31707,🤮  🤮  🤮,strongly negative,🤮 🤮 🤮
B4,31708,brand ambassador for an awful company. you definitely have zero morals.,negative,brand ambassador awful company definitely zero moral
B4,31715,IM SO EXCITED I NEED THIS!!!!,strongly positive,EXCITE NEED THIS ! ! ! !
B4,31716,is it this way or is it that way? both are gorgeous!  ❤ ️ 👏  🔥  😍  😍  😍,strongly positive,way way gorgeous ! ❤ ️ 👏 🔥 😍 😍 😍
B4,31717,KIM SWEETIE YOURE LOOKING AMAZING THESE DAYS,strongly positive,KIM SWEETIE LOOK AMAZE DAY
B4,31720,beautiful  💍  ❤ ️,strongly positive,beautiful 💍 ❤ ️
